ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Loan Title,Debit to Income,Delinquency - two years,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
20967187,6225,25196,10058.01095,59,BAT1184694,7.125664726,B,G1,MORTGAGE,57941.4836,Source Verified,Debt Consolidation,13.54094559,0,12345,19.39835066,12,w,277.3068656,0.008747948,0.635018814,1.193021979,0,INDIVIDUAL,96,29,49019,28134,1
13318241,3838,17580,10133.57391,59,BAT1104812,16.56333185,E,E3,RENT,29952.28562,Source Verified,Debt consolidation,22.1454765,0,6140,19.37673875,17,w,6115.884897,0.06880617,0.924593362,0.559656203,0,INDIVIDUAL,75,33,392011,39980,1
35707154,14689,5139,22443.37587,58,BAT1586599,10.53288133,C,C2,RENT,44749.04869,Verified,Debt consolidation,29.34863175,0,269,1.871349762,27,f,685.0627485,0.051040947,2.96807137,0.638587203,0,INDIVIDUAL,159,15,161559,33641,1
26076999,9998,11521,13423.0573,59,BAT3873588,19.16678131,B,D2,MORTGAGE,158988.522,Not Verified,Credit card refinancing,26.58440842,0,1639,27.13689159,13,w,756.0077233,0.079130577,3530.092574,0.784359347,0,INDIVIDUAL,16,33,52060,7463,1
4835540,12947,2589,7267.291978,58,BAT2833642,23.87105893,C,A1,MORTGAGE,44131.11925,Source Verified,Credit card refinancing,8.336515565,0,15004,46.02245083,23,f,3910.865714,0.030455196,0.106743674,0.511560153,0,INDIVIDUAL,95,40,32081,7923,1
65976273,5513,21395,22402.35997,58,BAT1184694,14.76355717,E,D2,RENT,84984.98331,Source Verified,Debt consolidation,16.5672291,1,7737,53.6404798,20,w,180.8010299,0.023324262,0.672946131,0.763529798,0,INDIVIDUAL,70,46,127242,11768,1
8896472,30769,10900,10817.44099,59,BAT1930365,11.22364383,B,A1,RENT,73353.40052,Source Verified,Debt consolidation,34.8898669,0,7954,65.48077063,24,f,3529.632965,0.027336941,1.557246613,1.280665146,0,INDIVIDUAL,86,53,38081,16402,1
8648720,20614,21617,10937.28239,59,BAT1135695,11.59465754,A,A1,MORTGAGE,110453.1618,Source Verified,Debt consolidation,16.55959566,6,33,24.9829105,28,f,1145.634651,0.075599585,3.386838361,0.07621687,0,INDIVIDUAL,13,14411,269108,26486,1
14124532,18670,31483,16101.48657,58,BAT5489674,16.12247736,A,A2,OWN,127454.4942,Not Verified,Credit card refinancing,36.21671694,0,1715,36.01366375,22,w,320.4909538,0.003651259,4.841707092,0.810413036,0,INDIVIDUAL,60,34,24829,35634,1
11353134,11784,29592,8811.263632,58,BAT3726927,10.63170452,A,C4,MORTGAGE,45089.77643,Source Verified,Credit card refinancing,21.3763774,0,2547,76.68674914,16,f,10498.97983,0.006334389,2.143957112,0.872628341,0,INDIVIDUAL,76,14,31002,29561,1
45325393,9377,10317,9403.032737,59,BAT4271519,8.534830883,B,C5,MORTGAGE,73442.96574,Not Verified,Debt consolidation,33.69782097,3,3343,69.66620969,8,w,1973.840643,0.029579339,0.417077702,1.053977332,0,INDIVIDUAL,119,38,151640,43523,1
50705243,17480,30389,25897.30784,59,BAT2558388,9.335722049,D,B1,RENT,46709.03595,Not Verified,Credit card refinancing,36.38258147,0,1463,84.2937541,27,w,340.9640516,0.00418707,5.305176289,0.375270372,0,INDIVIDUAL,30,51,41498,4558,1
9979462,7680,6912,24886.32204,59,BAT1766061,10.85305059,F,D4,MORTGAGE,149917.3125,Source Verified,Debt consolidation,28.73128711,0,15017,77.87108054,34,w,9799.99216,0.037974892,3.182088819,1.216669116,0,INDIVIDUAL,132,1330,425151,13875,1
57375884,14905,11329,22857.06796,58,BAT5525466,8.850461567,C,E3,RENT,65890.04219,Source Verified,Credit card refinancing,14.17667474,0,3123,54.219154,15,f,1128.266764,0.085010708,0.853483128,0.928423082,0,INDIVIDUAL,11,56,21920,13879,1
30330247,8135,20469,15876.83562,59,BAT3873588,7.44356849,C,B4,RENT,31833.12065,Not Verified,Debt consolidation,37.42210223,0,3695,93.19482659,13,f,6910.622388,0.007866673,1.336175822,1.201272781,0,INDIVIDUAL,101,38,158796,20635,1
33377066,34260,10239,7721.884514,59,BAT2252229,11.72463574,A,G3,MORTGAGE,58446.3701,Source Verified,Credit card refinancing,39.26003008,0,2529,46.58314759,25,w,3060.45462,0.008337083,3.536395912,0.14771978,0,INDIVIDUAL,102,23,171359,47952,1
3081772,11571,17500,9632.293938,59,BAT4694572,15.86482306,B,C4,MORTGAGE,81782.75534,Verified,Home improvement,22.29471177,2,326,76.44328166,14,w,3898.348435,0.05182558,3.484354341,0.163245802,0,INDIVIDUAL,2,30,81976,8470,1
15954701,30225,22716,26905.63872,59,BAT2803411,10.2283539,B,C2,MORTGAGE,188787.753,Verified,Debt consolidation,37.80777094,0,12382,58.8466107,23,w,2375.441702,0.011469418,3.939472195,0.633365163,0,INDIVIDUAL,135,31,37053,78673,1
9815258,12350,16579,12897.76004,59,BAT4808022,9.79578286,B,D5,MORTGAGE,76093.58158,Verified,Credit card refinancing,20.60113418,0,8356,73.51712661,17,w,2267.325367,0.040846919,5.653254513,0.298340283,0,INDIVIDUAL,150,4,106615,24460,1
31784635,12006,16887,12227.26731,59,BAT3873588,15.73448203,C,D1,RENT,82107.58776,Not Verified,Credit card refinancing,35.62735641,0,656,55.18082149,14,f,1388.753282,0.080333988,0.872487544,0.689697259,0,INDIVIDUAL,14,27,217017,10290,1
2161806,31283,16970,26195.0015,59,BAT5341619,13.00181121,C,B5,RENT,54761.56431,Verified,Debt Consolidation,27.11992276,0,13873,78.47485804,20,f,1463.569415,0.019131668,5.60801946,1.009710188,0,INDIVIDUAL,82,20,38311,65578,1
30762869,8099,11424,20222.51575,58,BAT3193689,13.98448613,B,C3,RENT,28145.78015,Not Verified,Debt consolidation,10.25143726,2,6156,44.9045264,18,f,2003.484514,0.026756039,4.238279494,0.913090025,0,INDIVIDUAL,75,512,325377,17539,1
29207816,15769,32089,7604.132677,59,BAT1766061,11.68270813,B,A5,RENT,45060.95998,Source Verified,Debt consolidation,39.19035521,0,4940,47.00770882,16,f,1543.064265,0.031091315,0.206295493,1.247067545,0,INDIVIDUAL,54,37,210311,7514,1
60752022,1475,31137,20531.78206,58,BAT2136391,6.646306217,D,D5,OWN,38708.95793,Not Verified,Credit card refinancing,15.96876331,0,1684,61.86781644,15,f,2167.078905,0.076619481,10.19753279,0.435393087,0,INDIVIDUAL,14,49,488135,32016,1
6453281,9051,8416,30778.81568,59,BAT4722912,12.61349305,D,F5,RENT,51766.59627,Not Verified,Debt consolidation,17.74635513,1,10336,92.5799158,9,f,280.1290583,0.105127808,3.157281824,0.3002133,0,INDIVIDUAL,50,29,52083,23486,1
58360000,13829,11967,17095.05781,59,BAT2558388,9.734721661,B,A5,MORTGAGE,78351.12062,Not Verified,Debt consolidation,29.09614819,0,14492,17.34604883,11,f,105.3551124,0.069086312,6.043040913,0.449375233,0,INDIVIDUAL,55,25,122060,38303,1
33708659,19323,6747,21385.18982,59,BAT3193689,7.906965659,B,C3,RENT,143993.2936,Verified,Debt consolidation,20.39692413,1,2686,27.08099364,19,w,1111.287857,0.057440219,0.982014853,0.003775824,0,INDIVIDUAL,92,50,23551,9222,1
8667908,4049,10588,20867.09033,59,BAT4694572,9.996248911,B,A2,MORTGAGE,55197.18817,Source Verified,Credit card refinancing,15.28137103,0,27426,72.61585384,19,w,1736.197623,0.059705034,3.514473017,0.792132514,0,INDIVIDUAL,4,31,15231,1985,1
34307213,30835,15753,24252.76914,59,BAT5489674,15.15298674,A,B4,MORTGAGE,124689.2901,Not Verified,Debt consolidation,35.74371432,0,10343,18.11818961,18,f,1296.525108,0.064835339,2.401741741,0.793962345,0,INDIVIDUAL,81,33,45655,5903,1
47238687,7073,17028,11000.08532,58,BAT3461431,16.44784931,C,C1,MORTGAGE,113180.7354,Source Verified,Green loan,31.52439466,0,12125,62.62663462,22,w,308.8635529,0.097891954,3.662338065,0.935540796,0,INDIVIDUAL,131,47,28435,37676,1
64399267,3305,9529,13607.89495,59,BAT2558388,14.55537369,B,C3,MORTGAGE,71586.78881,Verified,Other,26.22106171,0,4884,56.97286896,32,f,562.4692609,0.102954213,4.401739216,1.39024809,0,INDIVIDUAL,40,54,228219,4687,1
7380733,21173,12307,20889.94696,59,BAT2333412,11.08778478,C,C3,MORTGAGE,74331.42405,Source Verified,Other,16.67123232,0,989,70.41233704,18,w,669.2470235,0.053405988,2.915999724,0.17402519,0,INDIVIDUAL,69,10,68291,31482,1
10407118,21505,19927,6930.962086,59,BAT5525466,8.916337036,C,C4,RENT,205420.6108,Source Verified,Credit card refinancing,8.595747867,0,17351,44.81964776,5,f,4979.039478,10.84393255,3.760815619,0.890211363,0,INDIVIDUAL,80,18,298632,33717,1
66572051,32721,16910,15959.02703,58,BAT2003848,8.249004994,A,A4,OWN,298044.1557,Not Verified,Credit card refinancing,16.24258982,0,6014,93.24572965,20,f,10320.66076,0.038510273,4.071031965,0.577328804,0,INDIVIDUAL,87,20,39910,2328,1
4947631,20489,6278,8668.778872,58,BAT5547201,9.415842981,C,C5,RENT,86538.87964,Not Verified,Credit card refinancing,32.13447099,1,5194,62.92558374,9,f,1557.158258,0.008414459,2.130660176,0.531611371,0,INDIVIDUAL,123,47,65029,28359,1
60693315,18933,23873,29135.99088,58,BAT5525466,11.88656935,F,A3,RENT,73566.92623,Not Verified,Debt consolidation,14.77117038,1,8580,97.43164197,16,w,2037.021869,0.082523325,7.091983484,0.67924169,0,INDIVIDUAL,123,970,199157,13435,1
57443851,18794,5267,6984.825299,58,BAT1766061,16.48494193,C,B3,MORTGAGE,49187.34182,Source Verified,Debt Consolidation,25.15431737,0,7169,81.76682195,14,f,9791.524721,0.050796672,1.136287145,1.118707138,0,INDIVIDUAL,68,42,140146,43978,1
48088684,15675,9816,8443.86994,59,BAT4694572,12.69822216,D,A3,MORTGAGE,70857.65028,Not Verified,Debt consolidation,26.87937472,0,13938,64.33853097,22,w,11286.39515,0.087060731,1.795441865,1.383325222,0,INDIVIDUAL,85,50,152995,34611,1
12297602,13198,32369,30769.09293,59,BAT5341619,12.0874014,E,C5,MORTGAGE,80858.09149,Source Verified,Credit card refinancing,32.27683533,0,621,59.09361623,15,f,200.7694797,0.033802287,2.77219378,0.957893941,0,INDIVIDUAL,155,49,81240,83754,1
17984877,18555,11753,21886.9441,58,BAT1586599,17.14136358,C,B1,OWN,43177.9759,Verified,Credit card refinancing,12.63636731,0,6900,47.35654514,18,f,3123.01799,0.07460391,4.505692931,0.64748191,0,INDIVIDUAL,116,53,55993,9171,1
33631762,28606,7885,11351.62118,59,BAT3873588,10.56405523,B,B4,RENT,35403.49953,Source Verified,Debt consolidation,8.94245314,0,8166,2.084068764,6,f,929.1405242,0.007066145,2.528740049,0.752156981,0,INDIVIDUAL,33,43,324648,6840,1
63749384,16046,9579,16662.88344,59,BAT5489674,18.96555266,A,A2,MORTGAGE,30289.4821,Source Verified,Debt consolidation,9.728586364,0,8668,52.10968901,11,w,1835.258229,0.061436489,1.852410155,0.65626027,0,INDIVIDUAL,95,9,54540,18365,1
4772873,21971,8247,11705.78991,59,BAT4351734,8.451515131,A,B4,MORTGAGE,56008.23423,Source Verified,Credit card refinancing,29.81141127,0,10022,4.107980095,16,w,1284.418844,32.0287605,4.917932792,0.396634973,0,INDIVIDUAL,130,49,75348,34506,1
12452326,10238,24342,28241.05277,59,BAT1930365,12.2100199,B,G2,RENT,71222.26399,Source Verified,Debt consolidation,14.69168768,0,865,65.49531109,20,f,1015.842259,0.079149868,3.114829031,1.351448628,0,INDIVIDUAL,8,31,59911,8633,1
4038866,9165,5645,13737.85615,59,BAT1467036,12.8751605,C,B5,RENT,137457.8391,Source Verified,Debt consolidation,28.64267324,1,148,84.25671063,23,f,908.5682206,29.08120627,1.442586156,0.893196327,0,INDIVIDUAL,45,59,717736,3280,1
59516448,29824,16219,4818.236341,59,BAT5849876,9.56912908,C,E5,MORTGAGE,89259.41668,Source Verified,Credit card refinancing,31.49623249,0,2286,68.70280265,18,f,176.8134469,0.062468917,3.311620489,1.025770898,0,INDIVIDUAL,29,56,155564,18502,1
21765069,10115,16745,13843.83303,59,BAT4271519,8.81853668,C,C5,OWN,59410.06674,Verified,Credit card refinancing,19.12047176,0,4632,75.09015514,29,f,470.0013766,0.009692137,7.96965012,1.058476678,0,INDIVIDUAL,9,39,218935,12015,1
40619623,24276,11798,31033.21066,59,BAT2003848,13.52067973,B,B4,MORTGAGE,33585.85338,Source Verified,Debt consolidation,12.3210952,0,4124,72.11622962,12,w,1348.143062,0.093653991,9.880753426,0.977650471,0,INDIVIDUAL,130,12,264716,43115,1
42890568,22984,5133,9295.990962,59,BAT1766061,15.42052789,B,D5,OWN,54554.63916,Source Verified,Debt consolidation,23.15758435,0,7387,67.67497607,25,f,423.3436756,0.05247167,2.209024735,1.215011794,0,INDIVIDUAL,47,21,100073,21345,1
5198915,23793,20262,9116.761924,58,BAT5714674,9.489436962,B,B3,OWN,48881.7625,Verified,Debt consolidation,18.77495842,0,20238,52.71030218,7,w,479.6219236,0.02915172,3.695721861,1.139486125,0,INDIVIDUAL,15,13,95552,2000,1
16958700,14921,30288,12188.22516,58,BAT2252229,9.281221153,C,D1,MORTGAGE,75669.59551,Source Verified,Debt Consolidation,15.67683563,0,5614,48.02533419,24,f,623.1446906,0.014639515,6.207154406,0.511912461,0,INDIVIDUAL,46,55,409711,52761,1
2150317,17519,10985,11020.74362,59,BAT1467036,9.554589611,B,A2,MORTGAGE,73794.86149,Source Verified,Debt consolidation,28.15834372,0,5587,50.6327498,15,w,634.3966099,0.028055699,4.893085766,0.543737093,0,INDIVIDUAL,104,46,149625,34061,1
5379069,16867,11004,13717.84603,59,BAT3873588,10.53515002,E,B5,OWN,26515.96817,Source Verified,Credit card refinancing,16.02024586,1,17871,52.09974405,15,w,799.476494,0.083248401,0.730640839,1.414172828,0,INDIVIDUAL,124,21,244195,66838,1
66661819,5675,16355,9707.184866,59,BAT5547201,11.83700683,B,B1,MORTGAGE,39682.36651,Verified,Credit card refinancing,16.71872239,0,21163,82.9990957,12,w,435.5342392,0.067034023,0.253794412,0.471652125,0,INDIVIDUAL,145,51,3110,36910,1
5549288,24320,5243,14661.47141,59,BAT4808022,9.943208839,B,C3,MORTGAGE,61703.26916,Source Verified,Debt consolidation,32.27686029,0,6056,56.38530945,13,f,1286.193914,0.031057818,4.803802487,0.423765822,0,INDIVIDUAL,96,59,829961,39285,1
30538059,9702,11352,15157.58818,58,BAT2333412,12.7356267,D,A3,MORTGAGE,124119.8615,Not Verified,Debt consolidation,18.78270329,0,71,54.6589244,24,f,545.2512167,0.047528167,4.931540435,40.08490616,0,INDIVIDUAL,20,39,252070,28393,1
5868536,15104,32250,9724.442951,59,BAT2833642,12.4425922,A,C1,MORTGAGE,95922.78227,Not Verified,Debt consolidation,4.562958497,0,304,0.609432532,20,w,1739.983732,0.005718204,5.441160627,0.646253003,0,INDIVIDUAL,77,14,352115,28075,1
43213907,20716,26594,9632.84089,59,BAT1766061,11.65604917,E,C2,OWN,93444.10392,Not Verified,Home improvement,16.93364539,0,7177,42.63524436,21,f,3065.246159,0.02478898,1.529972836,0.289661678,0,INDIVIDUAL,126,44,113189,37244,1
1351758,29635,20781,5879.280794,59,BAT3461431,8.264097401,B,D5,MORTGAGE,76324.59231,Verified,Debt consolidation,19.95456835,0,479,1.098752003,6,w,422.2633554,0.028022429,2.004408976,0.674763748,0,INDIVIDUAL,81,55,175056,37130,1
60576791,16735,22845,4013.386629,59,BAT5489674,12.65326962,F,A5,RENT,50028.92812,Source Verified,Credit card refinancing,20.51967916,0,3094,44.2036186,10,f,3115.910297,0.00123585,1.36728594,1.26932038,0,INDIVIDUAL,90,6,427393,1653,1
9182525,13496,10111,12964.25505,59,BAT1930365,13.10659866,D,B4,RENT,42736.56968,Source Verified,Credit card refinancing,4.662071126,0,19981,81.53073922,36,f,5313.024601,0.058776444,0.798870809,1.418709148,0,INDIVIDUAL,59,38,275980,7707,1
44498755,11843,17004,15912.45593,59,BAT3193689,22.77338406,B,C2,RENT,98316.35699,Source Verified,Credit card refinancing,12.30560964,1,2468,58.01498512,9,f,4282.076541,0.14519145,0.575504924,0.009409898,0,INDIVIDUAL,113,421,180724,53324,1
6050541,25995,33781,34166.68538,59,BAT1135695,7.507372341,B,C4,MORTGAGE,68963.82981,Source Verified,Debt consolidation,15.98538845,6,12283,6.997634267,17,w,3130.575133,0.124092266,1.636009823,0.893785995,0,INDIVIDUAL,116,396,215825,15493,1
20746558,31972,2715,13160.11024,59,BAT5525466,7.761073245,B,E2,RENT,89575.9063,Source Verified,Debt consolidation,19.20872018,2,2655,52.67653841,16,f,13296.03175,0.080005965,1.689467932,0.48917782,0,INDIVIDUAL,27,38,54830,18799,1
2809727,21162,10468,12766.09616,58,BAT4694572,11.80011235,E,A3,MORTGAGE,61117.29705,Not Verified,Debt consolidation,17.85006284,0,28472,50.00443761,11,f,452.8611057,8.456852338,4.753870323,0.464753226,0,INDIVIDUAL,90,25,79045,10269,1
11309503,15460,20843,13610.07683,59,BAT2575549,5.701643898,D,E2,OWN,56821.72561,Not Verified,Debt consolidation,33.85342091,0,6169,16.73813665,19,f,421.5648645,0.01311399,1.50103269,1.084502665,0,INDIVIDUAL,90,30,204493,15158,1
2429113,24679,5948,14912.76791,59,BAT2136391,13.72903481,D,C2,MORTGAGE,147829.7381,Source Verified,Credit card refinancing,16.07167751,0,3779,35.86143121,20,w,1513.874963,0.002332849,3.334036408,0.548396467,0,INDIVIDUAL,91,24,363916,31381,1
14197972,13332,6730,11190.29324,59,BAT1780517,6.174361558,A,F4,MORTGAGE,86141.24047,Source Verified,Credit card refinancing,32.19746237,0,730,75.76671411,16,w,1901.051833,19.04507237,0.980010502,0.878877095,0,INDIVIDUAL,133,490,398911,10704,1
35625527,11690,25013,14675.30995,58,BAT2428731,12.09860944,B,E1,RENT,58768.11838,Source Verified,Other,30.28627011,0,2821,31.29758851,20,w,4006.218571,0.111695388,4.20752281,0.236945271,0,INDIVIDUAL,49,59,154752,36936,1
3468337,22842,4539,10753.32531,59,BAT1586599,9.446950411,A,C1,MORTGAGE,56509.83462,Source Verified,Debt consolidation,23.59354502,0,2269,19.02426303,16,f,63.44271756,0.068369529,7.157229484,0.488470842,0,INDIVIDUAL,14,2895,328464,14758,1
31128285,19700,11416,26010.99822,58,BAT2078974,6.93665038,B,A3,MORTGAGE,73141.46062,Source Verified,Debt Consolidation,28.08945531,0,1679,57.2897234,4,f,638.3373971,0.072691372,2.882406853,0.334345748,0,INDIVIDUAL,71,18,43771,22382,1
51037710,27983,10743,24747.87655,59,BAT4808022,10.02639331,A,E2,MORTGAGE,99413.06686,Verified,Credit card refinancing,34.17265485,2,6303,41.20052186,20,w,1539.266772,0.016949224,8.5334943,0.417921018,0,INDIVIDUAL,133,43,260618,9389,1
10551717,14940,3668,19405.43789,59,BAT1184694,10.81866615,C,A5,MORTGAGE,90915.65401,Source Verified,Credit card refinancing,36.27027434,2,5412,80.29895949,14,f,2521.9622,0.009284369,2.660484211,0.090580622,0,INDIVIDUAL,17,49,184045,2412,1
38480966,15748,15357,11782.93347,58,BAT3193689,13.97697209,C,D5,RENT,79169.61534,Verified,Credit card refinancing,10.26253398,0,2838,44.97064053,20,f,9332.865686,15.05519061,3.006278593,0.113557894,0,INDIVIDUAL,45,48,172856,34887,1
30973405,10986,7113,10767.38261,59,BAT2803411,9.736762222,C,B1,RENT,71442.5639,Not Verified,Debt consolidation,24.45157318,0,8792,42.24769741,13,f,1768.972567,0.032364443,5.194509392,1.116864827,0,INDIVIDUAL,70,51,33500,32172,1
13689421,23463,11539,19939.03748,59,BAT2078974,17.99320775,A,A5,RENT,58593.22453,Source Verified,Debt consolidation,15.99013252,0,5197,89.7223885,17,f,134.9450819,0.002104656,2.537806557,1.098878059,0,INDIVIDUAL,18,48,181118,25922,1
4175088,5265,27036,9769.527546,58,BAT2078974,11.25597491,A,A4,MORTGAGE,101131.1692,Not Verified,Debt consolidation,27.4524173,0,1148,17.24786223,26,f,2192.787458,0.033869586,4.47344867,0.376239787,0,INDIVIDUAL,132,289,54585,44620,1
1630103,33775,21671,10733.52772,59,BAT4271519,8.094527877,C,B1,MORTGAGE,37137.29158,Source Verified,Debt consolidation,12.78928993,0,10098,56.17178394,34,f,32.88452873,0.009073526,3.523425861,1.326719548,0,INDIVIDUAL,93,15,11783,10310,1
29043541,5758,17848,21855.36084,59,BAT1766061,5.324649669,D,B2,RENT,48503.45127,Source Verified,Credit card refinancing,15.95326758,0,3798,57.00110862,10,w,1887.189815,0.073068571,3.280865672,1.615814654,0,INDIVIDUAL,141,60,25538,12622,1
2847167,11095,6824,20571.0413,58,BAT4136152,14.54526842,C,B4,RENT,123021.119,Source Verified,Debt consolidation,33.31610676,0,6048,54.91854838,27,f,333.0518352,0.044559505,4.258389585,0.317051174,0,INDIVIDUAL,59,12,78182,7023,1
52983523,17299,25538,14045.96326,59,BAT4722912,14.19816857,G,F2,MORTGAGE,53438.45719,Source Verified,Credit card refinancing,32.05646117,0,1446,56.29468002,11,f,734.2330237,0.048210877,1.551105999,0.49996753,0,INDIVIDUAL,58,330,21356,84099,1
55426944,22264,21854,8001.344148,59,BAT5525466,9.425263096,C,B1,RENT,111039.7944,Source Verified,Debt consolidation,23.6548008,0,1860,27.48729098,14,f,1051.413287,0.041210541,0.444956041,0.225830123,0,INDIVIDUAL,13,22,123686,5628,1
1387600,11421,12988,26013.88839,59,BAT3461431,8.029886058,B,A4,MORTGAGE,82342.42812,Source Verified,Debt consolidation,11.75587728,0,5304,43.50458235,27,f,1196.890126,0.114190852,2.562182751,0.348909923,0,INDIVIDUAL,120,22,78151,19900,1
14907665,21277,13279,7157.23378,59,BAT2078974,9.711978338,D,B1,RENT,165379.1122,Source Verified,Credit card refinancing,20.51396564,0,4686,61.70472764,10,w,2279.644463,0.011853431,1.714077883,1.186164778,0,INDIVIDUAL,51,22,97746,6131,1
50893074,3600,20929,7661.081643,59,BAT1761981,11.33119254,A,C3,MORTGAGE,104715.8797,Source Verified,Credit card refinancing,24.42491931,1,14312,31.88845755,40,w,2431.242589,0.027498592,0.917011321,0.772353064,0,INDIVIDUAL,75,55,470767,16288,1
54139379,19593,11828,9670.168862,59,BAT4351734,14.03810508,B,A3,MORTGAGE,53821.49134,Not Verified,Credit card refinancing,37.94961083,0,14791,26.91630991,10,w,1148.022417,0.092156607,7.104174485,0.887804053,0,INDIVIDUAL,61,39,170070,9453,1
23293027,20037,13277,8356.035167,59,BAT2833642,10.83721585,A,B1,MORTGAGE,94624.72442,Source Verified,Debt consolidation,38.25191112,0,8145,27.44603073,21,w,830.0121751,0.069410067,7.611506479,0.693255796,0,INDIVIDUAL,134,25,164193,20871,1
7228099,14209,29459,13649.21428,59,BAT1586599,13.47925084,F,F5,OWN,134817.9483,Not Verified,Credit card refinancing,28.53483029,0,9094,46.74959873,27,w,6251.245985,0.007838329,0.998390133,0.707351606,0,INDIVIDUAL,41,62,110374,97081,1
27565056,18754,26844,9762.63001,59,BAT2575549,11.77545601,E,C3,OWN,84999.44295,Source Verified,Credit card refinancing,26.06781272,1,2466,47.07957023,11,f,6172.106296,0.0730598,2.619774737,0.510606864,0,INDIVIDUAL,84,53,114960,42278,1
6935220,11909,23137,13990.78906,36,BAT2833642,7.729205618,C,C5,MORTGAGE,43774.53605,Not Verified,Credit card refinancing,16.57936076,0,1514,39.80341851,38,w,305.6410335,0.011254043,5.134512227,0.807296212,0,INDIVIDUAL,53,43,182131,6348,1
20571093,26255,31471,22873.98809,59,BAT2003848,10.57448314,C,B5,MORTGAGE,57519.42006,Verified,Debt consolidation,36.0093894,1,10310,49.65855761,16,w,404.6182147,0.008600304,2.601535941,0.170114929,0,INDIVIDUAL,136,49,65665,5339,1
6131300,11622,7745,8485.518015,59,BAT1586599,7.749520427,B,B3,MORTGAGE,42316.41617,Source Verified,Credit card refinancing,37.52654193,0,5590,82.28856687,18,w,1866.719977,0.128071184,1.377141245,1.126005701,0,INDIVIDUAL,104,501,105311,45379,1
1897758,4934,11182,33159.98045,58,BAT2575549,8.60592029,B,D5,RENT,81852.08037,Verified,Credit card refinancing,23.87117994,1,4515,41.4896644,58,f,3216.221711,0.023593527,4.6335993,0.760410233,0,INDIVIDUAL,55,28,107938,30645,1
39378709,6884,4877,23824.05982,58,BAT5849876,14.32210865,C,B4,MORTGAGE,60897.49035,Not Verified,Debt consolidation,8.107066054,0,193,13.02001659,31,w,2055.37231,0.058593361,1.898875176,0.738824397,0,INDIVIDUAL,69,20,160701,7182,1
40312943,34310,8623,6071.197956,59,BAT2078974,14.16228227,B,D2,MORTGAGE,65417.12485,Source Verified,Credit card refinancing,10.98075934,1,4249,74.95159648,33,w,440.1972909,0.030271991,2.160008307,1.054522153,0,INDIVIDUAL,114,35,29409,15884,1
31200705,21390,18305,7423.606274,59,BAT1780517,7.09533677,G,F3,OWN,74098.64939,Source Verified,Credit card refinancing,18.46431802,0,760,52.57553643,16,f,241.640177,0.038430507,5.328332056,0.682990639,0,INDIVIDUAL,65,57,46581,16665,1
45306335,12757,13468,10064.11512,59,BAT3726927,10.64840066,B,C5,MORTGAGE,71493.54096,Source Verified,Other,24.53586571,0,20997,31.93510876,17,f,1171.924843,0.038509332,2.144267612,0.149073243,0,INDIVIDUAL,35,44,74242,16395,1
59109177,1226,17345,9268.475758,59,BAT4694572,16.29618191,B,E2,MORTGAGE,71198.31105,Source Verified,Other,14.95471697,0,3770,84.6152105,20,w,1258.782851,0.021919331,3.886827878,0.400923989,0,INDIVIDUAL,77,28,218175,2344,1
20078851,21140,32871,7650.007973,59,BAT2428731,6.126903368,C,D5,MORTGAGE,65904.68991,Verified,Home improvement,38.63010626,0,4692,72.19702728,18,f,398.5769229,0.00553554,3.481774933,0.84596603,0,INDIVIDUAL,156,48,55446,8595,1
15273525,14798,7893,8492.842799,59,BAT5811547,5.881999542,B,B2,MORTGAGE,45770.28692,Verified,Credit card refinancing,11.26231428,0,21271,10.18564459,33,w,1832.492356,0.01023517,0.393111203,1.059417487,0,INDIVIDUAL,146,39,23671,4799,1
14694214,15335,16926,14060.66908,59,BAT2803411,8.845311985,D,C4,MORTGAGE,204722.8935,Source Verified,Debt consolidation,18.2779225,0,7250,78.57399292,15,f,837.3435419,13.25323643,6.147954128,0.596420258,1,INDIVIDUAL,7,33,135632,86699,1
31399775,14730,11460,20722.60975,58,BAT1104812,11.43403177,C,C5,RENT,52506.4546,Source Verified,Credit payoff,38.15740914,0,3715,54.8995415,12,f,1565.065294,0.101811769,4.965638983,0.149461068,0,INDIVIDUAL,65,23,383820,21097,1
14524084,24722,8614,33272.43222,59,BAT5849876,12.53756387,B,A2,RENT,142271.7786,Not Verified,Home buying,32.86470312,0,3258,7.853030906,35,w,191.3735008,0.017545222,5.278739637,0.477197693,0,INDIVIDUAL,15,52,48974,8451,1
16861839,19369,10391,25738.59864,36,BAT4136152,6.52631898,A,C2,RENT,61588.13097,Source Verified,Credit card refinancing,13.35533857,0,2550,62.83704711,13,f,2640.625051,0.040906396,5.146216633,0.733153763,0,INDIVIDUAL,128,34,99855,32364,1
4000599,21411,17041,26571.43248,59,BAT4136152,17.68711277,C,B1,MORTGAGE,90169.18953,Not Verified,Other,33.7698198,0,2120,32.96110258,5,f,121.328755,0.015589354,4.957066122,0.825772046,0,INDIVIDUAL,51,1063,109245,15750,1
